[-0.8125411, 0.89190936, -0.31551495, 1.0429152, -1.1889559, 0.91250134, -1.0252082, 0.9262497, -0.55621326, 0.98145956, 2.9659686, 2.1517847, -0.941254, 0.9998031, -0.21796551, 1.1031795, 3.6481206, 2.60683, -0.3734961, 1.0718875, -0.9458858, 0.90016896, -0.83633786, 0.9821727, -0.38154486, 0.97981614, -1.1122564, 0.9337249, -0.323951, 1.0953304, 0.021373322, 1.1378263, -0.3876428, 1.1522483, -0.17690533, 1.1901351, -0.37300336, 1.1348313, -0.6428489, 1.0856218]
[-0.79733425, 1.4303832, -0.7733005, 1.5804346, -0.5028501, 1.8415874, -0.5487283, 1.0606827, -0.73930925, 1.6572498, -0.4620109, 2.2957213, -0.21403927, 1.2243396, 0.0, 0.0, -0.19157802, 1.2957301, -0.23338759, 1.5674227, -0.6082655, 1.5077645, -0.42857495, 1.8392519, -0.3631447, 1.796474, -0.3640944, 1.7715067, -0.36431023, 1.2698675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-1.1792815, 0.9097981, -1.356013, 0.7783663, -1.1595199, 0.91432333, -1.3416147, 0.6784109, -1.065252, 1.1189717, -0.9818789, 1.089401, -1.0946829, 1.0720143, -1.1990079, 0.8290377, -0.8387347, 1.2762036, -0.9026861, 1.31796, -1.2100093, 1.0401309, -0.9494852, 1.1899284, -0.9386547, 1.2646095, -0.90420187, 1.3076674, -1.1058346, 1.0476465, -1.0534468, 0.9931914, -0.8746238, 1.2421372, -1.0385731, 1.1197932, -0.9872986, 1.0910705, -1.1777452, 0.8988827]
[-1.6919682, 0.7238271, -1.7691581, -0.1926127, -1.7248757, 0.40447327, -1.8468393, 0.44023985, -1.3991485, 1.1066831, -1.1868969, 1.9274931, -1.3208103, 0.69763756, -1.7363728, 0.5087877, -1.3770281, 1.4271489, -1.1046749, 1.0885775, -1.6537241, 1.0639179, -1.5588024, 1.2876972, -1.4925584, 1.2841946, -1.428707, 0.8179641, -0.87893414, 0.74728906, -1.3632483, 1.0265783, -0.8635335, 0.92011434, -1.1829687, 0.83434385, -1.1175948, 0.59429276, -1.1507186, 0.6256865]
[-2.3377123, 0.19305892, -2.518598, -0.947886, -1.7335304, -0.26904497, -2.9024332, -0.14306694, -2.2751896, 0.6834759, -0.760505, 3.8926244, -0.84710544, 2.3028827, -2.4208677, -0.23291709, -1.1239419, 2.9448488, -0.5714886, 0.5297619, -1.5747943, 0.29728553, -2.550149, 0.8219702, -1.2276226, 0.9216299, -1.2173681, 0.31016958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8833001, 0.035229802, 0.0, 0.0]
[-0.6103697, 1.3153251, -0.3863576, 1.4246092, -0.345963, 1.3132322, -0.18577027, 1.3657769, -0.37191504, 1.3137789, 4.226883, 1.4685245, -0.4743474, 1.3280475, 0.022013316, 1.3022703, 2.0884526, 1.4932175, -0.29744264, 1.2882897, -0.34424484, 1.2680794, -0.65632766, 1.336667, -0.39727563, 1.2943419, -0.16905841, 1.2816064, -0.059578527, 1.3712702, -0.28368855, 1.3490564, -0.27256665, 1.3167591, 0.12155197, 1.4337239, 0.09705403, 1.2355742, -0.0700198, 1.349569]
[-4.4595103, 1.203937, -0.9329141, 1.2558326, -0.290844, 1.3664784, 0.10266471, 1.3165156, -0.6852641, 1.3443725, 2.999691, 2.7301846, 0.03592065, 1.4293908, -1.4121369, 1.1057143, -0.4533139, 1.4358921, -0.84691525, 1.3132509, -0.6213796, 1.3434639, -0.8305321, 1.2808172, -0.26272815, 1.4859525, -0.5493641, 1.203085, 0.19806182, 1.5629802, -1.4407368, 1.1599718, -0.030604636, 1.4174683, 0.2580759, 1.6921165, 0.26500404, 1.5960672, 0.09510042, 1.3501717]
[-1.1804364, 1.4021207, -2.03768, 0.35823184, -1.7743529, 0.8435004, -1.3324054, 1.2189453, -0.9701335, 1.4879637, -0.5242959, 2.0440626, -1.0232623, 1.4498957, -1.4330685, 0.9724828, -0.77589333, 1.6430625, -0.7900734, 1.5304525, -1.1783453, 1.4150827, -0.90350085, 1.5474914, -1.0260884, 1.7148412, -1.3691163, 1.4228699, -0.94329095, 1.2629608, -0.8444222, 1.2684768, -0.30192262, 0.9327214, -0.730596, 1.0781158, -0.70007366, 0.8683005, -0.95688033, 0.96653736]
[-0.79733425, 1.4303832, -0.7733005, 1.5804346, -0.5028501, 1.8415874, -0.5487283, 1.0606827, -0.73930925, 1.6572498, -0.4620109, 2.2957213, -0.21403927, 1.2243396, 0.0, 0.0, -0.19157802, 1.2957301, -0.23338759, 1.5674227, -0.6082655, 1.5077645, -0.42857495, 1.8392519, -0.3631447, 1.796474, -0.3640944, 1.7715067, -0.36431023, 1.2698675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.95526826, 1.2131683, -1.0860007, 1.080756, -1.0619651, 1.1748613, -1.1069616, 1.0308757, -0.9589124, 1.2315043, -0.8586491, 1.3687466, -0.8021021, 1.2546407, -0.89221644, 1.2042106, -0.66966766, 1.3815175, -0.667661, 1.3526936, -0.94147307, 1.2408173, -0.8054205, 1.2939031, -0.7781055, 1.4119756, -0.68864495, 1.3640357, -0.8548324, 1.2535306, -0.9461388, 1.2211004, -0.72032684, 1.4957454, -0.851877, 1.2703696, -0.7460416, 1.3674684, -1.0016379, 1.159296]
[-0.053160995, 0.97276765, -0.058646318, 2.9331691, 0.0, 0.0, 0.0, 0.0, -0.18973596, 0.9536559, 0.28896433, 1.838676, 0.2855461, 0.564081, 0.0, 0.0, 0.19073819, 1.3555454, 0.20265304, 0.5604401, -0.018711178, 1.2944014, 0.010733294, 0.44608817, 0.104369, 1.2683836, 0.2541913, 1.3970302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[1.0001361, 1.576359, -0.33789617, 1.7461885, 0.5995226, 1.5856894, 0.58665913, 1.8368936, 0.8271574, 1.0168059, 3.1261356, 1.3428019, 0.6478969, 1.48004, 0.87749934, 0.8082072, 0.23182897, 1.7003839, 0.8071269, 0.4360544, -0.17708603, 1.7549442, 0.05461373, 1.6029422, 0.5640407, 0.7122585, 0.36067578, 1.7451652, 1.6300906, 1.7733556, 0.32372102, 0.17241699, 1.7595419, 2.33532, 1.0233088, 1.2205247, 0.94297445, 0.5990671, 0.985972, 1.3146217]
[2.2686143, -3.4753149, 1.5323204, 1.2675343, 1.2220758, -0.7255065, 1.2565012, -0.4325974, 1.4572972, 0.005682693, 1.864304, -4.048174, 1.3722847, 0.48863855, 1.4514319, 0.63886404, 1.5793655, 1.8920443, 1.4180657, 1.4361346, 1.6799736, 2.2709858, 1.5095568, 1.9919066, 1.7303329, 1.8558041, 1.5169482, 1.0232073, 1.3991035, -0.8022768, 1.5574567, 0.5265993, 1.245894, -0.40750244, 1.3719852, -0.9502351, 1.5337203, -0.27609327, 1.3664641, -0.8931524]
[2.24801, -3.9549212, 1.4276085, 1.2271899, 1.3015157, -0.7374967, 1.3828963, -0.6311927, 1.5713433, 0.12321041, 1.7302697, -3.9030602, 1.4620625, 0.66207504, 1.5275282, 0.5436102, 1.5014824, 1.6364342, 1.4155694, 1.2696667, 1.5651448, 2.1319785, 1.4882984, 1.887773, 1.6447836, 2.0175254, 1.3522129, 0.6792177, 1.5236139, -0.7094656, 1.4745663, 0.45189413, 1.3879957, -0.5095583, 1.575936, -0.6613981, 1.5671914, -0.40077928, 1.3121605, -0.8595721]
[-1.3770857, 1.0930333, -1.762908, 0.57475466, -1.5380573, 0.96997786, -1.4807206, 0.8540003, -1.0301911, 1.406797, -0.5607403, 2.034127, -0.8724376, 1.406477, -1.3214053, 1.0485466, -0.85007447, 1.5034684, -0.87816715, 1.4986436, -1.1331028, 1.3593961, -1.0146122, 1.4674578, -0.9192194, 1.4420348, -0.9978781, 1.3690051, -1.0133108, 1.2441337, -1.1018195, 1.3370738, -0.73657733, 1.3338714, -1.0371181, 1.168182, -0.95754343, 1.1966283, -1.1603931, 1.2005205]
[-0.9482171, 1.4278547, -1.7218627, 0.9542785, -0.91292953, 1.4371773, -1.432496, 1.18811, -0.9027318, 1.5138509, -0.5968262, 1.5394174, -0.4957477, 1.675915, -1.0373477, 1.3404189, -0.29834384, 1.6888465, -0.31120852, 1.6816555, -0.9197365, 1.5092099, -0.56275225, 1.6019258, -0.549251, 1.7418154, -0.61256963, 1.6345569, -0.63701004, 1.4717351, -0.61268353, 1.5068767, -0.49928716, 1.7313977, -0.6881611, 1.3762026, -0.52360004, 1.2669554, -0.8138985, 1.219386]
[-0.7152614, 1.1271318, -0.9369368, 1.6079034, 0.0, 0.0, -0.90554947, 1.3588717, -0.77327615, 1.2679368, -0.5873018, 1.5824403, 0.0, 0.0, 0.0, 0.0, -0.33112302, 1.2711743, -0.48473504, 1.4596317, -0.9046619, 1.6296233, -0.60816145, 1.4524148, -0.41547933, 1.1720282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-1.7321153, 0.05834654, -3.5859585, -1.2260936, -0.76790756, 1.5447714, -0.5700872, 1.7121361, -1.1185396, 1.2050405, 1.5942982, 5.2287188, -0.74274963, 1.2479296, -1.5192789, 0.38874546, -1.5585307, 0.6132786, -1.7639337, 0.7327759, -2.37716, -0.38090667, -1.764235, 0.48202026, -1.4297003, 0.6573664, -1.5070275, 0.6586087, -0.68173933, 1.3182387, -1.4851329, 0.6380965, -0.9312322, 1.2966158, -0.9962945, 1.1164446, -0.60932827, 1.1555957, -0.7069735, 1.2756723]
[-1.0212258, 1.0252985, -2.189928, 0.05234861, -1.4958061, 0.652618, -1.2937098, 1.0897747, -0.85031694, 1.4380802, 0.6093041, 2.8558457, -0.8624129, 1.4900935, -1.4003168, 0.79806536, -0.68012774, 1.5181708, -0.64536846, 1.7247723, -1.0711898, 1.1618809, -0.5752474, 1.6197124, -0.87453353, 1.3953289, -1.0391122, 1.288418, -0.872436, 1.3361994, -0.9854286, 1.4350768, -0.8307576, 1.4631582, -1.0597787, 1.3560529, -0.8647334, 1.2566708, -1.3042208, 1.1114103]
[0.7966471, 1.4133323, 0.4564547, 1.8371389, 0.90110296, 1.8158629, 0.50851285, 1.6895604, 0.0, 0.0, 2.2654507, 1.3532492, 0.80280423, 1.19778, 0.54634094, 0.78072983, 0.5908757, 1.4821227, 0.51667744, 0.3208477, 0.3708988, 1.5429156, 0.47840384, 1.4240538, 0.41334513, 0.42701325, 0.5745496, 1.550598, 1.6927725, 2.7888021, 0.0, 0.0, 1.3545403, 2.199821, 0.8424265, 1.4118568, 0.0, 0.0, 0.91988605, 1.5324007]
[0.5684981, 0.18304414, -0.0021928598, 5.320975, 3.535152, 0.43166843, 3.2097642, 0.5637309, 2.8556378, 0.70242465, 4.337176, 0.46429107, 1.5667192, 0.79572487, 2.1997466, 1.1972836, 0.0, 0.0, 1.7966961, 1.0074775, 1.1364167, 1.3118706, 1.5800563, 0.68004197, 1.733685, 1.0781189, 1.5529981, 1.4150819, 2.0106153, 0.32075432, 0.0, 0.0, 1.2284814, 0.3407865, 1.2996824, 0.322803, 1.6851336, 0.0908776, 1.4743522, 0.29631916]
[-0.98064244, 1.5115256, -1.6601735, 0.8575056, -1.4919078, 0.88834655, -1.5943477, 0.7219716, -0.8768697, 1.4633913, -0.798676, 1.508545, -0.7536687, 1.6923553, -1.6821481, 0.7899593, -0.63446736, 1.7103243, -0.6513144, 1.5838077, -1.0191318, 1.4397451, -0.81618816, 1.4867672, -0.7088963, 1.7083625, -0.86762625, 1.4852744, -0.8286189, 1.4531763, -0.77968264, 1.4059201, -0.77029985, 1.6924795, -0.9907088, 1.2386425, -0.7999961, 1.3759527, -1.0408981, 1.2489454]
[-0.74763507, 0.39266196, -1.7467216, 0.058070417, 0.0, 0.0, 0.0, 0.0, -0.61842144, 1.0850952, -1.098841, 3.6733394, -0.6948218, 1.4733634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0869217, 1.520605, 0.0, 0.0, 0.0, 0.0, -0.5814293, 1.111351, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.96913445, 1.3682872, -1.3057199, 2.0639412, 0.0, 0.0, 0.0, 0.0, -0.60246456, 0.8440434, -0.81049323, 1.8031391, -0.36655596, 0.86478186, 0.0, 0.0, -0.17548783, 0.7787496, -0.1445461, 0.65549994, -0.81332624, 1.1632764, -0.61945915, 1.2733016, -0.28816295, 0.7578492, -0.34922442, 1.2252928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-1.1405475, 1.6096494, -0.95091313, 1.3661181, 0.0, 0.0, -0.6664004, 0.95433474, -0.63641125, 0.8252527, -0.7642822, 1.577925, -0.7396738, 1.6127799, 0.0, 0.0, -0.44889006, 1.1287743, -0.44717965, 1.2146237, -0.9460994, 1.3016459, -0.6531263, 1.2773545, -0.40653402, 0.99408925, -0.4394733, 1.2999978, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-1.4000088, 1.0824801, -1.7986203, 0.37889236, -1.53417, 0.82416964, -1.526284, 0.85153985, -1.1236955, 1.2414964, -1.1038675, 1.3294952, -1.2558007, 1.305459, -1.4007066, 1.0333278, -0.9456365, 1.4274455, -1.0645573, 1.4442031, -1.2827693, 1.2354481, -1.1653994, 1.3258588, -1.0171329, 1.4412262, -1.1243526, 1.2903327, -1.1401057, 1.2250801, -1.1632843, 1.2462697, -0.9878368, 1.39709, -1.1872578, 1.1254678, -0.94494975, 1.0709168, -1.1351885, 0.8288124]
[-0.5193779, 0.6841724, -1.324527, 2.505284, 0.0, 0.0, 0.0, 0.0, -0.47503972, 0.6550985, -0.47791296, 1.2629178, -0.015065929, 0.31590825, 0.0, 0.0, -0.3757807, 1.3050095, -0.13761103, 0.7343451, -0.582892, 0.90467155, -0.2915728, 0.76464427, -0.2608317, 0.81285197, -0.33470094, 1.341607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
